Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2016-02-17,528.74,537.48,519.39,534.1,4824002.0,44.88164145546371,638.2517829109274,458.72521708907266,521.1,507.08,503.82,482.07,519.48,511.3159999999998,509.62100000000066,548.4885,606.9148,539.9081000000002,517.8544287483982,517.8544287483982,517.8544287483982,517.8544287483982,517.8544287483982,-28.653832508823257,-29.55545353086852,24.2205289446062,35.38094797897437,1333.3333333333335,-3.2602789349755477,44.03549099201274,-63.36706083140312,36.63293916859688,0.008966628659831518,62712026.0,-194793200.76,2016-02-17,17,2,48,7,0,0,0,0,0,0,1,2016,2,102.5,100.23,98.02,96.32,98.83600000000011,100.61900000000003,106.15199999999999,1926.8199,1895.58,1852.21,16453.8301,16196.4102,16014.3799,525.0
2016-02-18,541.19,541.2,523.73,525.0,4735008.0,44.82315120794704,635.796302415894,456.5036975841059,534.1,521.1,507.08,490.48,528.74,518.2199999999998,509.0140000000007,546.15,603.962,540.4179000000003,520.2362858322655,520.2362858322655,520.2362858322655,520.2362858322655,520.2362858322655,-26.605116739973028,-28.96538617268942,23.73834830570576,33.9771189145973,1333.3333333333333,-1.1429755022878434,41.98165107698168,-57.142857142857146,42.857142857142854,0.01936644632373266,-43088572.80000011,-221456324.1599999,2016-02-18,18,3,49,7,0,0,0,0,0,0,1,2016,2,101.33,102.5,100.23,96.69,98.80300000000013,100.64800000000002,105.87579999999998,1917.83,1926.8199,1851.86,16413.4297,16453.8301,15914.7402,534.9
2016-02-19,520.71,535.95,515.35,534.9,4974717.0,44.35846070130741,632.8609214026148,455.42707859738516,525.0,534.1,521.1,503.82,541.19,524.4359999999998,508.8780000000006,544.144,601.2633999999999,540.9864500000002,525.1241905548437,525.1241905548437,525.1241905548437,525.1241905548437,525.1241905548437,-23.907061744549537,-27.953721287061445,23.51418056958392,33.004193987725415,1333.3333333333335,-0.25360832432029495,44.98773931762429,-43.5064935064935,56.493506493506494,0.018256165540288402,49249698.299999885,-199585646.04000002,2016-02-19,19,4,50,7,0,0,0,0,0,0,1,2016,2,101.63,101.33,102.5,96.55,98.80100000000013,100.68700000000004,105.61599999999999,1917.78,1917.83,1829.08,16391.9902,16413.4297,15660.1797,559.5
2016-02-22,542.2,560.65,541.08,559.5,5566553.0,42.81231254280851,627.924625085617,456.6753749143829,534.9,525.0,534.1,507.08,520.71,534.9199999999998,514.6150000000006,542.3,598.9068,541.6884500000001,536.5827937032292,536.5827937032292,536.5827937032292,536.5827937032292,536.5827937032292,-19.558362682670122,-26.274649566183182,23.673881957470787,30.824428334670035,1333.3333333333333,11.42532810228427,51.68643217232247,-12.361623616236113,87.63837638376388,0.023084286278627193,136937203.80000013,-205294474.64,2016-02-22,22,0,53,8,0,0,0,0,0,0,1,2016,2,103.28,101.63,101.33,98.02,99.31700000000014,100.66250000000005,105.38899999999998,1945.5,1917.78,1864.78,16620.6602,16391.9902,15973.8398,552.94
2016-02-23,555.55,556.91,545.33,552.94,4050790.0,40.976437577941184,622.0733751558823,458.16762484411765,559.5,534.9,525.0,521.1,542.2,541.2879999999998,521.0990000000005,540.1205,596.6697999999999,542.3187500000001,542.0351958021529,542.0351958021529,542.0351958021529,542.0351958021529,542.0351958021529,-16.45167979734947,-24.31005561241644,22.99503324622287,28.800360228261464,1333.3333333333335,13.284163081335798,49.940074585855506,-8.89786497403338,91.10213502596662,0.026343034066053254,-26573182.39999978,-176573936.09999967,2016-02-23,23,1,54,8,0,0,0,0,0,0,1,2016,2,101.58,103.28,101.63,100.23,99.81300000000013,100.63000000000004,105.16279999999998,1921.27,1945.5,1895.58,16431.7793,16620.6602,16196.4102,554.04
2016-02-24,545.75,554.27,533.1501,554.04,6231668.0,38.55808864557429,614.8761772911486,460.6438227088514,552.94,559.5,534.9,534.1,555.55,545.2759999999998,528.2960000000005,537.76,594.5041999999999,542.9205000000001,546.0367972014353,546.0367972014353,546.0367972014353,546.0367972014353,546.0367972014353,-13.742436171558666,-22.196531724244885,22.861095157206954,27.465974081946904,1333.3333333333335,14.92936710436243,50.24365838437925,-7.628390075014443,92.37160992498555,0.025556132984849177,6854834.799999434,-294197046.2800002,2016-02-24,24,2,55,8,0,0,0,0,0,0,1,2016,2,102.55,101.58,103.28,102.5,100.43600000000015,100.60000000000005,104.94579999999998,1929.8,1921.27,1926.8199,16484.9902,16431.7793,16453.8301,555.15
2016-02-25,555.52,559.39,545.2946,555.15,4525463.0,37.29822896881958,610.9464579376391,461.75354206236085,554.04,552.94,559.5,525.0,545.75,551.3059999999998,534.7630000000005,536.35,592.8041999999999,543.532,549.0745314676236,549.0745314676236,549.0745314676236,549.0745314676236,549.0745314676236,-11.37465343144845,-20.032156065685598,22.234974074549317,25.957764510648776,1333.3333333333333,13.18504322296525,50.569419378217006,-6.347374495095212,93.65262550490479,0.022156697558382062,5023263.930000062,-127618056.6000002,2016-02-25,25,3,56,8,0,0,0,0,0,0,1,2016,2,103.56,102.55,101.58,101.33,101.12300000000013,100.74900000000005,104.8012,1951.7,1929.8,1917.83,16697.2891,16484.9902,16413.4297,555.23
2016-02-26,560.12,562.5,553.17,555.23,4877039.0,29.617290007162865,591.5785800143257,473.1094199856742,555.15,554.04,552.94,534.9,555.52,555.3719999999998,539.9040000000005,532.3439999999999,590.7505999999998,544.15305,551.1263543117491,551.1263543117491,551.1263543117491,551.1263543117491,551.1263543117491,-9.383545547528001,-17.90243396205408,21.313190212081512,24.39097578657813,1333.3333333333335,10.204041125798902,50.59452537146908,-8.214689265536702,91.7853107344633,0.022167483800133937,390163.1200001996,-390748364.68,2016-02-26,26,4,57,8,0,0,0,0,0,0,1,2016,2,103.43,103.56,102.55,101.63,101.81100000000015,100.82050000000004,104.63719999999999,1948.05,1951.7,1917.78,16639.9707,16697.2891,16391.9902,552.52
2016-02-29,554.0,564.81,552.51,552.52,4145396.0,27.170846024446504,584.961692048893,476.27830795110697,555.23,555.15,554.04,559.5,560.12,553.9759999999999,544.4480000000005,530.62,588.6281999999999,544.7813000000001,551.5909028744994,551.5909028744994,551.5909028744994,551.5909028744994,551.5909028744994,-7.932808082376255,-15.908508786118515,20.669390911218546,22.808222083059853,1333.3333333333333,8.961110672872131,49.67412682320676,-13.533751789450468,86.46624821054954,0.005877739568922353,-11234023.160000151,-142933254.08000007,2016-02-29,29,0,60,9,1,0,0,0,0,0,1,2016,2,102.5,103.43,103.56,103.28,102.25900000000016,100.73900000000003,104.44099999999999,1932.23,1948.05,1945.5,16516.5,16639.9707,16620.6602,579.04
2016-03-01,556.29,579.25,556.0,579.04,5038452.0,27.54679105869772,585.9250821173955,475.73791788260456,552.52,555.23,555.15,552.94,554.0,559.1959999999998,550.2420000000004,530.8315,586.6936,545.5151000000001,560.7406019163329,560.7406019163329,560.7406019163329,560.7406019163329,560.7406019163329,-4.59023248338417,-13.644853525571646,21.102291560417225,21.77781127243772,1333.3333333333335,11.118787180963336,57.770292462410865,-0.22047244094492008,99.77952755905508,0.021731622739677055,133619747.0399999,21312651.96000009,2016-03-01,1,1,61,9,0,1,0,0,0,0,1,2016,3,105.79,102.5,103.43,101.58,102.81500000000014,100.80800000000002,104.2772,1978.35,1932.23,1921.27,16865.0801,16516.5,16431.7793,580.21
